id_student,id_student_original,id_year,id_grade,id_class_group,id_school,id_student_16_19,id_school_16_19
4896,,2016,3,,1881,,288
4897,18617,2016,3,,1552,7691,139
4898,37408,2016,3,A,1279,16067,10
4899,5299,2016,3,A,1332,1878,33
4900,36765,2016,3,A,2539,15789,606
4901,38833,2016,3,B,2229,16691,480
4902,18152,2016,3,C,1283,,12
4903,18910,2016,3,B,2539,7824,606
4904,15195,2016,3,,1574,6221,150
4905,27667,2016,3,B,1484,11729,105
4906,34413,2016,3,B,1287,14732,14
4907,38880,2016,3,,1520,16708,
4908,31118,2016,3,,2083,13306,411
4909,34564,2016,3,B,2344,14786,534
4910,38901,2016,3,A,1796,16715,253
4911,13141,2016,3,A,2217,5325,474
4912,6419,2016,3,,1287,2365,
4913,36887,2016,3,,1262,15841,3
4914,6898,2016,3,A,2108,2563,422
4915,22077,2016,3,B,1528,9234,127
4916,33384,2016,3,,1408,14269,70
4917,7284,2016,3,B,1392,2734,62
4918,38922,2016,3,,1728,16726,222
4919,1291,2016,3,A,1287,221,14
4920,28629,2016,3,P,1266,12183,5
4921,6990,2016,3,A,2567,2612,314
4922,38933,2016,3,B,2514,16731,297
4923,3979,2016,3,A,1534,1294,130
4924,29319,2016,3,B,2012,12476,376
4925,38943,2016,3,,1538,16735,132
4926,39523,2016,3,B,1869,,283
4927,8347,2016,3,A,1514,3208,120
4928,20843,2016,3,B,2455,,588
4929,5260,2016,3,,2571,1861,612
4930,38963,2016,3,C,1504,16743,115
4931,40519,2016,3,,1738,,226
4932,38976,2016,3,B,1869,16748,283
4933,36212,2016,3,B,2089,15550,414
4934,22361,2016,3,B,1786,,248
4935,38307,2016,3,B,1842,,273
4936,23875,2016,3,,1644,10028,
4937,19447,2016,3,A,2112,8076,424
4938,22043,2016,3,B,1697,,206
4939,38997,2016,3,,1699,16759,207
4940,15874,2016,3,F,2034,6515,387
4941,29026,2016,3,B,2266,12353,498
4942,10269,2016,3,B,2120,4049,427
4943,7018,2016,3,,2215,2628,
4944,28816,2016,3,A,1822,12265,264
4945,12994,2016,3,B,2144,5264,439
4946,15334,2016,3,B,2494,6275,295
4947,8207,2016,3,A,2128,3144,431
4948,39038,2016,3,A,1510,16776,118
4949,17446,2016,3,,1414,7183,
4950,25045,2016,3,B,2457,10562,589
4951,39059,2016,3,C,2168,16784,451
4952,27945,2016,3,A,1887,,317
4953,40416,2016,3,,1504,,115
4954,25761,2016,3,B,1354,10880,44
4955,30058,2016,3,A,1406,12826,69
4956,39208,2016,3,A,1991,16838,367
4957,11107,2016,3,B,2529,4423,
4958,21320,2016,3,A,2106,8896,421
4959,35951,2016,3,A,1366,15430,50
4960,39123,2016,3,,1316,16803,26
4961,7642,2016,3,A,2196,2898,464
4962,32196,2016,3,B,1374,13754,53
4963,23812,2016,3,A,2441,10001,582
4964,18833,2016,3,B,2352,7783,538
4965,37961,2016,3,A,1276,16321,9
4966,14481,2016,3,A,2289,,509
4967,39166,2016,3,A,2198,16818,465
4968,39172,2016,3,B,1500,16821,113
4969,13694,2016,3,A,2494,5564,295
4970,24282,2016,3,A,1450,10215,89
4971,22239,2016,3,B,1786,9307,248
4972,39193,2016,3,A,1577,16830,151
4973,39200,2016,3,,1462,16834,94
4974,21580,2016,3,C,1504,9013,115
4975,39216,2016,3,A,1675,16842,197
4976,30335,2016,3,,2356,12952,540
4977,14616,2016,3,,2377,,
4978,39226,2016,3,A,1773,16845,242
4979,10136,2016,3,A,1786,3999,248
4980,5321,2016,3,A,2473,1889,597
4981,36195,2016,3,,2008,15539,374
4982,9145,2016,3,B,1490,3542,108
4983,16029,2016,3,D,2038,6575,389
4984,39250,2016,3,,1899,16855,323
4985,24038,2016,3,A,1753,,232
4986,7118,2016,3,A,1697,2665,206
4987,36123,2016,3,A,2073,,406
4988,19489,2016,3,A,1436,8088,84
4989,18758,2016,3,A,1366,7748,50
4990,39966,2016,3,A,1915,,331
4991,39273,2016,3,B,1844,16865,274
4992,38336,2016,3,B,1767,,239
4993,26972,2016,3,A,1720,11420,218
4994,12022,2016,3,B,2479,4831,290
4995,6726,2016,3,A,2266,2489,498
4996,39283,2016,3,A,1454,16870,91
4997,15306,2016,3,D,1869,6261,283
4998,30179,2016,3,B,1790,12882,250
4999,40400,2016,3,,1771,,241
5000,28585,2016,3,B,1266,12167,5
5001,25181,2016,3,B,2364,,544
5002,39302,2016,3,A,2533,16879,309
5003,11155,2016,3,B,2282,4448,506
5004,26331,2016,3,A,2235,11135,483
5005,6760,2016,3,,2229,,
5006,12797,2016,3,C,1784,5178,247
5007,39319,2016,3,,2282,16887,
5008,29540,2016,3,C,2487,12573,293
5009,32489,2016,3,A,1516,13883,121
5010,8099,2016,3,A,1390,3099,61
5011,39331,2016,3,A,1720,16894,218
5012,24550,2016,3,,2313,,519
5013,12592,2016,3,A,2018,,379
5014,39346,2016,3,C,2148,16905,441
5015,40813,2016,3,,2336,,530
5016,5834,2016,3,A,2483,2104,289
5017,3386,2016,3,C,1470,1043,98
5018,41429,2016,3,,2075,,407
5019,39392,2016,3,F,2473,16921,597
5020,18051,2016,3,C,1332,7448,33
5021,39396,2016,3,C,2504,16925,600
5022,2625,2016,3,A,1406,722,69
5023,12403,2016,3,A,2196,5000,464
5024,30136,2016,3,A,1346,12861,40
5025,39424,2016,3,A,1792,16931,251
5026,39425,2016,3,B,2030,16932,385
5027,20353,2016,3,,2531,,305
5028,37713,2016,3,B,2012,16213,376
5029,39441,2016,3,,2389,16936,556
5030,39447,2016,3,A,1585,16939,155
5031,39454,2016,3,A,1402,16940,67
5032,3870,2016,3,A,1322,1242,29
5033,39457,2016,3,A,1592,16942,158
5034,39370,2016,3,,1476,,101
5035,39461,2016,3,C,1416,16944,74
5036,29343,2016,3,B,2144,,439
5037,21393,2016,3,,2110,8928,423
5038,39474,2016,3,B,2569,16946,613
5039,40324,2016,3,,2176,,455
5040,38499,2016,3,A,1842,16538,273
5041,16663,2016,3,A,1685,6853,200
5042,24019,2016,3,B,2350,10090,537
5043,32294,2016,3,A,1478,13801,102
5044,39496,2016,3,A,2166,16956,450
5045,14288,2016,3,A,2415,5824,569
5046,39507,2016,3,C,1707,16960,211
5047,39508,2016,3,C,2087,16961,413
5048,34821,2016,3,A,2002,,371
5049,33363,2016,3,B,1695,14258,205
5050,27697,2016,3,A,2223,11745,477
5051,10029,2016,3,C,1738,3946,226
5052,36168,2016,3,,1420,15527,
5053,39532,2016,3,B,1775,16969,243
5054,23210,2016,3,A,2032,9740,386
5055,31345,2016,3,B,1769,13401,240
5056,40111,2016,3,A,2104,17212,420
5057,36539,2016,3,C,1844,15696,274
5058,18661,2016,3,A,2198,,465
5059,33214,2016,3,,2411,14196,567
5060,39558,2016,3,B,2231,16982,481
5061,39560,2016,3,C,2455,16983,588
5062,24926,2016,3,A,2198,10506,465
5063,36679,2016,3,A,2461,15753,591
5064,2500,2016,3,,1396,664,64
5065,39571,2016,3,A,1842,16988,273
5066,3748,2016,3,B,2043,1189,391
5067,8507,2016,3,,2491,,601
5068,16948,2016,3,B,2344,,534
5069,39592,2016,3,,1885,17000,316
5070,6139,2016,3,C,1610,2233,167
5071,39596,2016,3,A,1350,17002,42
5072,11121,2016,3,B,1806,4431,258
5073,39602,2016,3,A,2302,17005,514
5074,14174,2016,3,A,1346,5776,40
5075,39605,2016,3,B,2413,17007,568
5076,39625,2016,3,B,2219,17011,475
5077,11146,2016,3,A,1484,4442,105
5078,4492,2016,3,B,2030,1519,385
5079,39644,2016,3,B,1368,17018,51
5080,15299,2016,3,A,1508,6258,117
5081,39646,2016,3,,2553,17019,609
5082,10509,2016,3,,2313,4160,519
5083,18058,2016,3,A,1518,7451,122
5084,,2016,3,,1562,,144
5085,40825,2016,3,,1788,17475,249
5086,39659,2016,3,,1697,17026,
5087,37307,2016,3,,1432,16026,82
5088,39661,2016,3,B,1881,17027,288
5089,7969,2016,3,,1568,3044,147
5090,13362,2016,3,D,1759,,235
5091,38954,2016,3,A,2188,16742,460
5092,10528,2016,3,A,2148,4168,441
5093,29114,2016,3,C,1915,12383,331
5094,7944,2016,3,A,2543,3032,607
5095,39682,2016,3,B,2496,17038,602
5096,29467,2016,3,,1640,12546,181
5097,14272,2016,3,A,1979,5817,361
5098,33607,2016,3,A,1438,14371,85
5099,35751,2016,3,A,1844,15328,274
5100,39717,2016,3,B,1755,17048,233
5101,37567,2016,3,A,2200,16143,466
5102,13639,2016,3,A,1962,5541,353
5103,39733,2016,3,B,2541,17055,306
5104,34210,2016,3,B,1560,14643,143
5105,24024,2016,3,A,1276,10093,9
5106,28797,2016,3,B,2553,12258,609
5107,31681,2016,3,B,1867,13536,282
5108,39261,2016,3,A,1629,16860,175
5109,13483,2016,3,C,1486,5471,106
5110,36012,2016,3,A,1644,15454,183
5111,29184,2016,3,B,1786,12415,248
5112,,2016,3,A,2097,,418
5113,39764,2016,3,A,1614,17069,169
5114,40627,2016,3,,2485,,292
5115,39775,2016,3,C,1707,17074,211
5116,39787,2016,3,B,2419,17078,571
5117,39791,2016,3,,2423,17079,573
5118,40566,2016,3,,1693,,204
5119,39797,2016,3,,2227,17080,479
5120,40568,2016,3,,1728,,222
5121,33991,2016,3,C,1784,14550,247
5122,3221,2016,3,B,2215,974,473
5123,20740,2016,3,A,1422,8643,77
5124,35823,2016,3,A,2302,15361,514
5125,14120,2016,3,A,2506,5751,604
5126,31699,2016,3,,,13547,
5127,39826,2016,3,,1838,17087,271
5128,35999,2016,3,C,2140,15450,437
5129,34028,2016,3,B,1757,14569,234
5130,39834,2016,3,C,1354,17091,44
5131,32047,2016,3,,2282,13686,
5132,39841,2016,3,B,2489,17093,294
5133,39845,2016,3,A,1478,17095,102
5134,32406,2016,3,B,1560,,143
5135,29997,2016,3,,1852,,277
5136,36831,2016,3,,1460,15821,93
5137,40163,2016,3,A,2502,17237,603
5138,33065,2016,3,,2487,14131,
5139,39869,2016,3,A,1994,17106,368
5140,39871,2016,3,C,1610,17107,167
5141,39878,2016,3,A,2164,17109,449
5142,35529,2016,3,,1285,,13
5143,17599,2016,3,A,2334,7250,529
5144,22028,2016,3,,1452,9210,90
5145,39802,2016,3,,2318,17082,521
5146,39887,2016,3,,1675,17116,
5147,39888,2016,3,A,1270,17117,7
5148,39493,2016,3,A,2079,16954,409
5149,25988,2016,3,A,1979,,361
5150,35489,2016,3,B,2487,15210,293
5151,18361,2016,3,A,1374,7583,53
5152,14295,2016,3,,2229,5829,
5153,39921,2016,3,,1448,17132,88
5154,14135,2016,3,A,1406,5757,69
5155,33698,2016,3,,1468,14418,97
5156,27936,2016,3,A,2469,11857,595
5157,39213,2016,3,C,2225,,478
5158,39948,2016,3,B,1757,17143,234
5159,14848,2016,3,A,2543,6054,607
5160,10878,2016,3,B,1718,4324,217
5161,39956,2016,3,,1612,17146,
5162,39960,2016,3,,1438,17148,
5163,33164,2016,3,,2132,14174,433
5164,,2016,3,A,1981,,362
5165,39976,2016,3,B,2079,17154,409
5166,39983,2016,3,C,1470,17156,98
5167,38426,2016,3,,2182,16513,458
5168,29337,2016,3,,2346,12485,
5169,12622,2016,3,B,1526,5105,126
5170,23325,2016,3,B,1486,9794,106
5171,15780,2016,3,C,2487,6470,293
5172,18259,2016,3,B,2504,7541,600
5173,3431,2016,3,D,2504,1062,600
5174,31692,2016,3,A,2089,13542,414
5175,15359,2016,3,,,6285,
5176,3555,2016,3,,1620,1112,
5177,40791,2016,3,,1430,,81
5178,25563,2016,3,,2518,10795,
5179,32801,2016,3,A,2006,,373
5180,28584,2016,3,A,2326,12166,525
5181,16938,2016,3,B,1629,6966,175
5182,40044,2016,3,B,2134,17182,434
5183,18554,2016,3,A,1937,7665,342
5184,40047,2016,3,A,2409,17183,566
5185,40048,2016,3,B,1855,17184,
5186,23227,2016,3,,2537,9749,308
5187,40058,2016,3,B,2427,17189,575
5188,18334,2016,3,F,2473,7574,597
5189,40067,2016,3,B,1985,17191,364
5190,2891,2016,3,,1496,830,111
5191,28316,2016,3,,2475,12029,
5192,24020,2016,3,D,1971,10091,357
5193,16777,2016,3,,2563,6901,313
5194,25889,2016,3,A,2278,10930,504
5195,40096,2016,3,A,1867,17204,282
5196,40613,2016,3,,1468,17390,97
5197,3151,2016,3,A,1939,937,343
5198,4134,2016,3,,2429,,
5199,12447,2016,3,,1975,5024,359
5200,26342,2016,3,,1583,11140,154
5201,40110,2016,3,A,1987,17211,365
5202,21387,2016,3,A,1693,8926,204
5203,29494,2016,3,A,2324,12552,524
5204,35750,2016,3,A,1450,15327,89
5205,17375,2016,3,B,1504,7154,115
5206,26891,2016,3,B,2529,11388,
5207,17437,2016,3,A,2110,7178,423
5208,16433,2016,3,A,2529,,
5209,1148,2016,3,,2389,,556
5210,,2016,3,,1548,,137
5211,31089,2016,3,A,1382,13292,57
5212,17249,2016,3,A,2358,,541
5213,34166,2016,3,,2008,14624,374
5214,4411,2016,3,A,1701,1485,208
5215,35926,2016,3,A,1800,15419,255
5216,40169,2016,3,C,1542,17240,134
5217,40170,2016,3,,2389,17241,556
5218,24074,2016,3,A,1683,10117,199
5219,40177,2016,3,B,2215,17244,473
5220,17343,2016,3,,1765,7141,
5221,32914,2016,3,A,1592,14061,158
5222,13139,2016,3,,2087,5324,
5223,31182,2016,3,,2427,,575
5224,23580,2016,3,A,2093,9905,416
5225,18680,2016,3,,2352,,538
5226,,2016,3,A,2059,,398
5227,8328,2016,3,C,1675,3197,197
5228,15501,2016,3,,1498,,
5229,40210,2016,3,A,1804,17257,257
5230,21913,2016,3,A,2531,9155,305
5231,40221,2016,3,,2551,17261,311
5232,40501,2016,3,,1879,17332,287
5233,40228,2016,3,,1728,17265,222
5234,5319,2016,3,B,1780,,245
5235,40235,2016,3,A,2413,17266,568
5236,39836,2016,3,A,2547,17092,608
5237,28518,2016,3,A,1869,12129,283
5238,39271,2016,3,A,2445,,584
5239,33828,2016,3,C,1767,14473,239
5240,40310,2016,3,,2360,17273,542
5241,8930,2016,3,A,1356,3446,45
5242,32805,2016,3,,1307,14009,23
5243,40364,2016,3,,2324,17280,524
5244,40365,2016,3,,1520,17281,123
5245,33651,2016,3,A,1402,14394,67
5246,40432,2016,3,,1478,17297,102
5247,8580,2016,3,A,1652,3301,187
5248,40509,2016,3,,1767,,239
5249,25326,2016,3,A,1798,10692,254
5250,22948,2016,3,A,1985,9633,364
5251,24306,2016,3,A,1334,10225,34
5252,28908,2016,3,A,1751,12303,231
5253,40410,2016,3,,2421,17290,572
5254,35102,2016,3,A,2535,15030,307
5255,40424,2016,3,,1652,17292,187
5256,40429,2016,3,,1374,17294,53
5257,39994,2016,3,B,1869,17161,283
5258,40430,2016,3,,1332,17295,33
5259,27816,2016,3,A,1534,11801,130
5260,30244,2016,3,,1552,12909,139
5261,18973,2016,3,A,1482,7862,104
5262,5447,2016,3,A,1577,1941,151
5263,11459,2016,3,B,1468,4574,97
5264,40444,2016,3,,1452,17304,90
5265,40594,2016,3,,2192,,462
5266,40446,2016,3,,1418,17306,75
5267,35963,2016,3,A,1985,15437,364
5268,40456,2016,3,,2545,17310,310
5269,39149,2016,3,A,1675,16813,197
5270,19661,2016,3,,2213,8183,472
5271,22691,2016,3,B,1492,9513,109
5272,11530,2016,3,B,1402,4601,67
5273,40474,2016,3,,2213,17319,472
5274,40565,2016,3,,1808,,259
5275,40480,2016,3,,2469,17322,595
5276,40483,2016,3,,1786,17323,248
5277,19879,2016,3,B,1332,8285,33
5278,40488,2016,3,,1538,17326,132
5279,17199,2016,3,,2104,7078,
5280,2586,2016,3,B,2289,704,509
5281,40492,2016,3,,1869,17328,283
5282,12446,2016,3,A,1328,5023,
5283,26837,2016,3,A,1775,11358,243
5284,33970,2016,3,A,1812,14535,261
5285,39941,2016,3,A,1426,17139,79
5286,15121,2016,3,B,1652,6191,187
5287,40527,2016,3,,1562,17343,144
5288,40528,2016,3,,2475,17344,598
5289,14282,2016,3,,1612,5823,
5290,40529,2016,3,,2475,17345,598
5291,33427,2016,3,,2417,,570
5292,40535,2016,3,,1802,17348,256
5293,8357,2016,3,B,2344,3213,534
5294,40657,2016,3,,2344,17407,534
5295,5207,2016,3,A,2047,1839,393
5296,40552,2016,3,,2270,17357,500
5297,31164,2016,3,B,1983,13327,363
5298,40557,2016,3,,1790,17359,250
5299,40559,2016,3,,1842,17361,273
5300,34407,2016,3,D,2038,14728,389
5301,34799,2016,3,B,1384,,58
5302,22022,2016,3,,1552,9208,139
5303,40564,2016,3,,2539,17364,606
5304,38677,2016,3,B,1590,16620,157
5305,40576,2016,3,,1590,17369,157
5306,23599,2016,3,A,2174,9914,454
5307,40584,2016,3,,1913,17373,330
5308,12807,2016,3,D,1728,5183,222
5309,5693,2016,3,A,1342,,38
5310,16960,2016,3,A,2479,6975,290
5311,40600,2016,3,,1703,17383,209
5312,39938,2016,3,A,2120,17137,427
5313,40607,2016,3,,1384,17387,58
5314,40609,2016,3,,1384,17388,58
5315,38795,2016,3,B,2504,16677,600
5316,3525,2016,3,A,1812,1106,261
5317,11510,2016,3,C,1470,4594,98
5318,10967,2016,3,,1677,4365,
5319,13226,2016,3,C,1703,5364,209
5320,40638,2016,3,,2539,17400,606
5321,40649,2016,3,,1270,17403,7
5322,40654,2016,3,,2291,17405,510
5323,17590,2016,3,A,2352,7248,538
5324,40655,2016,3,,2291,17406,510
5325,37014,2016,3,A,1994,15897,368
5326,17642,2016,3,B,1897,7271,322
5327,40664,2016,3,,1396,17412,64
5328,11292,2016,3,B,2043,4501,391
5329,40677,2016,3,,1448,17420,88
5330,16919,2016,3,B,2196,6957,464
5331,40686,2016,3,,1320,17424,28
5332,2006,2016,3,B,2529,454,
5333,40691,2016,3,,1340,17429,37
5334,40698,2016,3,,2411,17430,567
5335,28982,2016,3,,2555,12337,610
5336,11853,2016,3,E,2473,4753,597
5337,16781,2016,3,A,2563,6903,313
5338,40705,2016,3,,1396,17434,64
5339,40712,2016,3,,2455,17437,588
5340,13527,2016,3,B,1332,5492,33
5341,23130,2016,3,B,2539,,606
5342,2180,2016,3,A,1973,528,358
5343,38646,2016,3,D,2475,16606,598
5344,38787,2016,3,B,2219,16671,475
5345,34081,2016,3,A,2306,14590,516
5346,15401,2016,3,A,1338,6306,36
5347,34130,2016,3,A,1305,14611,22
5348,40743,2016,3,,1472,17454,99
5349,11701,2016,3,E,1434,4682,83
5350,32957,2016,3,D,2465,14078,593
5351,31341,2016,3,A,1999,13400,370
5352,38573,2016,3,B,2205,16569,469
5353,33628,2016,3,,1808,14382,259
5354,16695,2016,3,A,2087,6865,413
5355,25110,2016,3,B,1382,10595,57
5356,25958,2016,3,B,2028,10964,384
5357,10505,2016,3,E,2473,4158,597
5358,31266,2016,3,,1971,,
5359,31221,2016,3,,1420,13348,
5360,17806,2016,3,A,1759,7339,235
5361,31066,2016,3,,2110,13280,423
5362,,2016,3,,2402,,
5363,17354,2016,3,A,2215,7146,473
5364,22794,2016,3,,1438,9560,
5365,3532,2016,3,,2518,,
5366,32195,2016,3,,1826,,
5367,23166,2016,3,B,2089,9723,414
5368,20586,2016,3,,1699,8576,207
5369,40341,2016,3,,2030,,385
5370,27622,2016,3,A,1299,11713,19
5371,7706,2016,3,A,1444,2926,87
5372,32307,2016,3,B,1975,13808,359
5373,29387,2016,3,B,1524,12511,125
5374,26176,2016,3,B,1474,11061,100
5375,27812,2016,3,C,1610,11799,167
5376,8040,2016,3,B,2130,3069,432
5377,41436,2016,3,,1444,17505,87
5378,10064,2016,3,A,2192,,462
5379,41454,2016,3,,1279,17510,10
5380,41458,2016,3,,2134,17513,434
5381,41468,2016,3,,1887,17515,317
5382,37202,2016,3,B,1784,15969,247
5383,19565,2016,3,A,2112,8131,424
5384,5105,2016,3,B,1915,1787,331
5385,39510,2016,3,A,1390,16962,61
5386,18276,2016,3,B,2235,7549,483
5387,12992,2016,3,A,1293,5262,16
5388,30425,2016,3,,2026,12989,383
5389,8869,2016,3,A,1564,,145
5390,27792,2016,3,A,1270,11789,7
5391,6995,2016,3,A,2419,2615,571
5392,5158,2016,3,B,1538,1814,132
5393,13953,2016,3,,1616,5677,170
5394,24198,2016,3,,1877,10175,
5395,13283,2016,3,A,1945,5392,346
5396,40373,2016,3,,1482,,104
5397,11782,2016,3,,2455,,588
5398,38219,2016,3,B,1703,16430,209
5399,38163,2016,3,A,1759,16409,235
5400,20554,2016,3,B,1975,8563,359
5401,40612,2016,3,,1871,,284
5402,10802,2016,3,A,1305,4302,22
5403,34842,2016,3,B,1281,14915,11
5404,8724,2016,3,A,1426,3358,79
5405,13250,2016,3,A,1759,5375,235
5406,35126,2016,3,,1316,15040,26
5407,10380,2016,3,A,1844,4095,274
5408,20173,2016,3,A,2178,8410,456
5409,35434,2016,3,C,1354,15179,44
5410,20673,2016,3,A,1757,8612,234
5411,9635,2016,3,,2213,,472
5412,14071,2016,3,C,2375,5729,550
5413,5841,2016,3,B,1757,,234
5414,18666,2016,3,A,2512,7714,298
5415,,2016,3,,2257,,493
5416,4087,2016,3,C,2134,1340,434
5417,40536,2016,3,,1802,,256
5418,6764,2016,3,B,2475,2504,598
5419,,2016,3,A,1410,,71
5420,24305,2016,3,A,1741,10224,227
5421,10965,2016,3,,2160,4363,447
5422,38652,2016,3,,1691,16610,
5423,,2016,3,,1510,,118
5424,1955,2016,3,D,2465,428,593
5425,38432,2016,3,,1598,16516,161
5426,33573,2016,3,,1462,14358,94
5427,29401,2016,3,,1301,,
5428,19368,2016,3,A,2533,8037,309
5429,6844,2016,3,B,2012,2536,376
5430,22412,2016,3,A,1767,9384,239
5431,22384,2016,3,A,2134,9372,434
5432,22841,2016,3,A,1786,9580,248
5433,8810,2016,3,,1612,3399,
5434,28888,2016,3,,2008,12301,374
5435,30711,2016,3,E,2473,13113,597
5436,9906,2016,3,A,2278,3888,504
5437,32183,2016,3,B,1492,13747,109
5438,2412,2016,3,A,1581,,153
5439,16985,2016,3,B,2043,6987,391
5440,19066,2016,3,C,1728,7901,222
5441,14676,2016,3,A,1506,5987,116
5442,38502,2016,3,A,2144,16540,439
5443,1221,2016,3,,2196,,
5444,27278,2016,3,,1404,11552,
5445,9579,2016,3,B,1468,3747,97
5446,6186,2016,3,B,1486,2254,106
5447,13764,2016,3,,1747,5598,
5448,21760,2016,3,B,2415,9084,569
5449,31558,2016,3,,1640,13478,181
5450,14957,2016,3,B,1542,6115,134
5451,33303,2016,3,A,2455,14238,588
5452,31518,2016,3,A,1767,13458,239
5453,19508,2016,3,A,1358,8101,46
5454,37049,2016,3,A,2223,15917,477
5455,,2016,3,A,2514,,297
5456,37287,2016,3,,2506,16013,
5457,9375,2016,3,,1404,3655,
5458,16987,2016,3,,1488,6989,107
5459,3661,2016,3,A,1885,,316
5460,31283,2016,3,A,2225,13369,478
5461,7090,2016,3,C,1434,2655,83
5462,32915,2016,3,B,2569,14062,613
5463,35904,2016,3,B,1887,15406,317
5464,,2016,3,,2453,,587
5465,1239,2016,3,,2178,192,
5466,35772,2016,3,A,1426,15338,79
5467,26250,2016,3,B,1652,11096,187
5468,35841,2016,3,,1268,15374,6
5469,7925,2016,3,A,1663,3021,192
5470,40441,2016,3,,1472,17303,99
5471,9275,2016,3,C,2352,3607,538
5472,12225,2016,3,A,1834,4918,269
5473,4589,2016,3,,1504,1563,115
5474,11531,2016,3,A,1534,4602,130
5475,24905,2016,3,,2108,,422
5476,37464,2016,3,B,1528,16093,127
5477,25183,2016,3,B,2091,10628,415
5478,31082,2016,3,B,1794,13288,252
5479,26570,2016,3,B,2073,11249,406
5480,39590,2016,3,A,1848,16999,276
5481,9132,2016,3,A,1342,3538,38
5482,40431,2016,3,,1332,17296,33
5483,15353,2016,3,B,2192,6282,462
5484,6203,2016,3,A,1326,2260,31
5485,22742,2016,3,B,2553,9540,609
5486,3735,2016,3,,1945,1183,
5487,6944,2016,3,A,1743,2586,228
5488,27440,2016,3,E,2034,11629,387
5489,7534,2016,3,A,1792,2843,251
5490,3753,2016,3,B,2255,,492
5491,36649,2016,3,C,1354,15738,44
5492,6233,2016,3,,1728,2276,222
5493,36312,2016,3,B,2500,15595,296
5494,16020,2016,3,B,1780,6570,245
5495,21536,2016,3,A,1879,8992,287
5496,18707,2016,3,A,1786,7727,248
5497,32956,2016,3,,2443,14077,583
5498,32371,2016,3,A,2064,13839,401
5499,41418,2016,3,,1707,,211
5500,40626,2016,3,,2512,,298
5501,26182,2016,3,B,2144,11064,439
5502,17859,2016,3,B,1287,7363,14
5503,31983,2016,3,B,2196,13657,464
5504,18565,2016,3,B,2043,7668,391
5505,11765,2016,3,A,1318,4710,27
5506,27454,2016,3,B,1434,11636,83
5507,7963,2016,3,A,1945,3041,346
5508,8411,2016,3,B,1814,3238,262
5509,35733,2016,3,,1745,15319,
5510,14306,2016,3,D,2038,5836,389
5511,33976,2016,3,C,1844,14540,274
5512,40379,2016,3,,2014,,377
5513,6931,2016,3,A,1492,,109
5514,19925,2016,3,A,1767,8303,239
5515,36080,2016,3,A,2172,15483,453
5516,2531,2016,3,B,2038,679,389
5517,31950,2016,3,B,2342,13645,533
5518,37425,2016,3,,1546,16077,
5519,28525,2016,3,,2362,12135,543
5520,1977,2016,3,,1434,442,
5521,19305,2016,3,A,2122,8007,428
5522,36715,2016,3,A,1366,,50
5523,9832,2016,3,B,1270,3852,7
5524,23632,2016,3,,2313,9930,519
5525,9318,2016,3,B,2215,3628,473
5526,17924,2016,3,A,2038,7396,389
5527,13131,2016,3,B,1468,5319,97
5528,40088,2016,3,A,2073,17200,406
5529,100055,2016,3,,1932,,340
5530,22780,2016,3,B,1675,9549,197
5531,38755,2016,3,,2034,16659,
5532,21159,2016,3,B,2457,8827,589
5533,5871,2016,3,B,2004,2121,372
5534,19955,2016,3,D,1270,8314,7
5535,31867,2016,3,B,2087,13618,413
5536,22260,2016,3,,1863,9318,
5537,17318,2016,3,A,1313,7130,25
5538,2501,2016,3,B,2415,665,569
5539,5948,2016,3,C,1434,2149,83
5540,28549,2016,3,D,2465,12146,593
5541,6702,2016,3,A,2477,2481,599
5542,9867,2016,3,,1432,3868,82
5543,26112,2016,3,A,1889,11027,318
5544,28970,2016,3,C,2352,12332,538
5545,21184,2016,3,B,2215,8839,473
5546,39204,2016,3,A,2500,16836,296
5547,33106,2016,3,,1406,14146,
5548,6566,2016,3,A,1390,2421,61
5549,6045,2016,3,B,2118,2194,426
5550,25345,2016,3,A,2421,10701,572
5551,4441,2016,3,A,1751,,231
5552,4070,2016,3,A,1934,1334,
5553,11858,2016,3,A,2437,4757,580
5554,23463,2016,3,,2429,9857,
5555,32465,2016,3,,2431,13875,577
5556,40448,2016,3,,1804,,257
5557,12776,2016,3,B,1838,5166,271
5558,8231,2016,3,A,1687,3157,201
5559,30554,2016,3,C,2344,13045,534
5560,15805,2016,3,B,1689,6483,202
5561,13740,2016,3,A,2217,5586,474
5562,36588,2016,3,,1857,15714,278
5563,8994,2016,3,B,1374,3475,53
5564,26573,2016,3,A,1897,11250,322
5565,21879,2016,3,A,1822,,264
5566,25950,2016,3,A,1390,,61
5567,5812,2016,3,,2483,2097,
5568,21798,2016,3,,2110,9099,423
5569,23432,2016,3,A,1424,,78
5570,30234,2016,3,B,1426,12905,79
5571,21470,2016,3,A,2400,8960,562
5572,20607,2016,3,,2235,8586,
5573,17187,2016,3,,,,
5574,40616,2016,3,,2518,,300
5575,17980,2016,3,A,2036,7418,388
5576,11196,2016,3,,1492,4462,
5577,13325,2016,3,,2110,5412,423
5578,12110,2016,3,B,2045,4871,392
5579,29674,2016,3,A,1418,12637,75
5580,18767,2016,3,A,1454,7750,91
5581,8975,2016,3,D,2034,3466,387
5582,8834,2016,3,B,2421,,572
5583,23821,2016,3,A,1438,10004,85
5584,5128,2016,3,,1452,1802,90
