id_student,id_student_original,id_year,id_grade,id_class_group,id_school,id_student_16_19,id_school_16_19
7410,12930.0,2016,3,,1488.0,5234.0,107.0
7411,4241.0,2016,3,C,1767.0,1411.0,239.0
7412,32253.0,2016,3,,1654.0,13781.0,188.0
7413,19567.0,2016,3,A,1374.0,8133.0,53.0
7414,19228.0,2016,3,A,1572.0,7978.0,149.0
7415,9995.0,2016,3,B,1484.0,3932.0,105.0
7416,23979.0,2016,3,A,2358.0,10073.0,541.0
7417,27428.0,2016,3,A,1486.0,11622.0,106.0
7418,41447.0,2016,3,,1616.0,,170.0
7419,24795.0,2016,3,A,2018.0,10451.0,379.0
7420,34559.0,2016,3,C,1720.0,14784.0,218.0
7421,37281.0,2016,3,,1476.0,16011.0,101.0
7422,34960.0,2016,3,A,1400.0,14971.0,66.0
7423,4917.0,2016,3,,1699.0,1707.0,207.0
7424,28016.0,2016,3,B,1456.0,11896.0,92.0
7425,20132.0,2016,3,C,1285.0,,13.0
7426,33693.0,2016,3,A,1930.0,14415.0,339.0
7427,25233.0,2016,3,,2034.0,10650.0,
7428,23950.0,2016,3,B,2377.0,10062.0,551.0
7429,15694.0,2016,3,B,2375.0,6433.0,550.0
7430,18440.0,2016,3,A,1336.0,7619.0,35.0
7431,1286.0,2016,3,A,2441.0,218.0,582.0
7432,40371.0,2016,3,,1796.0,,253.0
7433,12932.0,2016,3,,2338.0,5236.0,531.0
7434,36741.0,2016,3,A,1730.0,15779.0,223.0
7435,38986.0,2016,3,A,2087.0,16752.0,413.0
7436,19514.0,2016,3,A,2427.0,8105.0,575.0
7437,26379.0,2016,3,A,1338.0,,36.0
7438,34784.0,2016,3,A,1264.0,14890.0,4.0
7439,27489.0,2016,3,C,2475.0,,598.0
7440,33284.0,2016,3,A,1730.0,14227.0,223.0
7441,27898.0,2016,3,B,1689.0,11840.0,202.0
7442,32879.0,2016,3,,1460.0,14039.0,93.0
7443,9581.0,2016,3,A,1520.0,3748.0,123.0
7444,6741.0,2016,3,B,1484.0,2494.0,105.0
7445,27447.0,2016,3,C,2352.0,11633.0,538.0
7446,39846.0,2016,3,,2354.0,,539.0
7447,27984.0,2016,3,,1583.0,11874.0,154.0
7448,20967.0,2016,3,B,2231.0,8744.0,481.0
7449,11856.0,2016,3,A,2239.0,4755.0,484.0
7450,30561.0,2016,3,A,2407.0,13047.0,565.0
7451,28034.0,2016,3,C,2087.0,11903.0,413.0
7452,35283.0,2016,3,B,2136.0,15110.0,435.0
7453,6345.0,2016,3,C,1546.0,2327.0,136.0
7454,37945.0,2016,3,A,1406.0,16315.0,69.0
7455,24750.0,2016,3,A,2089.0,10432.0,414.0
7456,27904.0,2016,3,,2429.0,11844.0,
7457,,2016,3,,1636.0,,179.0
7458,34357.0,2016,3,A,2148.0,14704.0,441.0
7459,21088.0,2016,3,A,2375.0,8796.0,550.0
7460,22118.0,2016,3,B,1753.0,9256.0,232.0
7461,16966.0,2016,3,,2362.0,6978.0,543.0
7462,4619.0,2016,3,B,2257.0,1577.0,493.0
7463,23835.0,2016,3,,1897.0,10012.0,
7464,26410.0,2016,3,A,1470.0,11173.0,98.0
7465,2883.0,2016,3,B,2506.0,826.0,604.0
7466,10731.0,2016,3,,1526.0,4268.0,
7467,22599.0,2016,3,B,1738.0,9468.0,226.0
7468,22445.0,2016,3,A,2496.0,9400.0,602.0
7469,20196.0,2016,3,B,2146.0,8420.0,440.0
7470,22677.0,2016,3,A,2407.0,9509.0,565.0
7471,31127.0,2016,3,A,1544.0,13311.0,135.0
7472,39305.0,2016,3,B,2500.0,16881.0,296.0
7473,32013.0,2016,3,A,2543.0,13673.0,607.0
7474,16034.0,2016,3,,2276.0,6579.0,503.0
7475,8398.0,2016,3,A,2489.0,3230.0,294.0
7476,34735.0,2016,3,B,2496.0,14867.0,602.0
7477,39240.0,2016,3,B,2166.0,16852.0,450.0
7478,15438.0,2016,3,,1747.0,6320.0,
7479,26119.0,2016,3,,2202.0,11032.0,
7480,8758.0,2016,3,A,2407.0,3374.0,565.0
7481,20097.0,2016,3,,2162.0,8375.0,448.0
7482,38212.0,2016,3,A,1753.0,16426.0,232.0
7483,34160.0,2016,3,,1924.0,14620.0,336.0
7484,28065.0,2016,3,,1683.0,11916.0,
7485,40775.0,2016,3,,1540.0,,133.0
7486,3819.0,2016,3,C,1426.0,1218.0,79.0
7487,40167.0,2016,3,A,1665.0,17238.0,193.0
7488,11609.0,2016,3,A,2445.0,4642.0,584.0
7489,30480.0,2016,3,A,2437.0,,580.0
7490,25044.0,2016,3,B,1608.0,10561.0,166.0
7491,31209.0,2016,3,,2207.0,13342.0,470.0
7492,39633.0,2016,3,B,1703.0,17017.0,209.0
7493,9674.0,2016,3,C,1883.0,3786.0,315.0
7494,23688.0,2016,3,B,1816.0,9955.0,263.0
7495,1888.0,2016,3,A,1873.0,395.0,285.0
7496,2683.0,2016,3,,2529.0,,
7497,20897.0,2016,3,B,2004.0,8714.0,372.0
7498,20929.0,2016,3,A,2336.0,8727.0,530.0
7499,15661.0,2016,3,B,1334.0,,34.0
7500,7908.0,2016,3,B,2504.0,3011.0,600.0
7501,38937.0,2016,3,B,1842.0,16733.0,273.0
7502,33657.0,2016,3,,2115.0,14399.0,
7503,22303.0,2016,3,C,1410.0,9341.0,71.0
7504,11947.0,2016,3,A,2053.0,4797.0,395.0
7505,14818.0,2016,3,A,2338.0,6042.0,531.0
7506,40397.0,2016,3,,2463.0,,592.0
7507,9627.0,2016,3,B,1979.0,3767.0,361.0
7508,22921.0,2016,3,A,2396.0,9620.0,560.0
7509,14555.0,2016,3,P,1646.0,5939.0,184.0
7510,27310.0,2016,3,,2553.0,11565.0,
7511,40465.0,2016,3,,1913.0,17314.0,330.0
7512,4319.0,2016,3,C,2465.0,1445.0,593.0
7513,19388.0,2016,3,A,1364.0,8045.0,49.0
7514,39771.0,2016,3,,2545.0,17072.0,310.0
7515,16306.0,2016,3,A,2302.0,,514.0
7516,25706.0,2016,3,,2038.0,10860.0,
7517,31703.0,2016,3,,2362.0,13550.0,543.0
7518,33136.0,2016,3,,2229.0,14163.0,
7519,4224.0,2016,3,,1374.0,1405.0,
7520,24636.0,2016,3,,2194.0,10371.0,463.0
7521,26205.0,2016,3,A,2529.0,11077.0,
7522,22723.0,2016,3,A,1482.0,,104.0
7523,5685.0,2016,3,B,2350.0,2045.0,537.0
7524,32893.0,2016,3,B,2118.0,14047.0,426.0
7525,3037.0,2016,3,B,2034.0,,387.0
7526,22055.0,2016,3,A,2038.0,9222.0,389.0
7527,38670.0,2016,3,B,1697.0,16616.0,206.0
7528,35488.0,2016,3,C,1410.0,15209.0,71.0
7529,10196.0,2016,3,A,1930.0,4022.0,339.0
7530,14563.0,2016,3,,1911.0,5942.0,329.0
7531,30455.0,2016,3,B,1380.0,13005.0,56.0
7532,7644.0,2016,3,A,2421.0,2899.0,572.0
7533,37859.0,2016,3,,2455.0,16278.0,
7534,21958.0,2016,3,B,2087.0,9175.0,413.0
7535,17409.0,2016,3,B,2166.0,7166.0,450.0
7536,2752.0,2016,3,,2320.0,769.0,522.0
7537,8643.0,2016,3,,2227.0,3326.0,479.0
7538,10561.0,2016,3,B,2148.0,4187.0,441.0
7539,26213.0,2016,3,B,2205.0,11081.0,469.0
7540,20047.0,2016,3,,1530.0,8361.0,
7541,39292.0,2016,3,B,1287.0,16874.0,14.0
7542,26184.0,2016,3,A,2081.0,11065.0,410.0
7543,27321.0,2016,3,B,1402.0,11570.0,67.0
7544,19529.0,2016,3,,1616.0,8115.0,170.0
7545,15667.0,2016,3,,2377.0,,
7546,22508.0,2016,3,,1749.0,9431.0,
7547,32611.0,2016,3,A,1973.0,13933.0,358.0
7548,17973.0,2016,3,B,2073.0,7414.0,406.0
7549,21114.0,2016,3,A,1673.0,8808.0,196.0
7550,21722.0,2016,3,B,2407.0,9068.0,565.0
7551,22835.0,2016,3,A,1283.0,9578.0,12.0
7552,40957.0,2016,3,,1546.0,17494.0,136.0
7553,15018.0,2016,3,,1971.0,6138.0,
7554,7369.0,2016,3,A,1372.0,,52.0
7555,11797.0,2016,3,A,1305.0,4724.0,22.0
7556,17818.0,2016,3,A,2219.0,7344.0,475.0
7557,33414.0,2016,3,A,1276.0,14287.0,9.0
7558,7575.0,2016,3,C,2344.0,2867.0,534.0
7559,15258.0,2016,3,,2158.0,6245.0,
7560,3822.0,2016,3,B,2346.0,1220.0,535.0
7561,33385.0,2016,3,B,2569.0,14270.0,613.0
7562,4047.0,2016,3,B,1943.0,1324.0,345.0
7563,27466.0,2016,3,A,1832.0,11643.0,268.0
7564,21471.0,2016,3,B,1464.0,8961.0,95.0
7565,30023.0,2016,3,A,1665.0,12815.0,193.0
7566,31276.0,2016,3,,2487.0,13366.0,
7567,24634.0,2016,3,A,2020.0,10369.0,380.0
7568,25330.0,2016,3,B,1915.0,10694.0,331.0
7569,2133.0,2016,3,,1989.0,511.0,366.0
7570,18543.0,2016,3,B,2334.0,7657.0,529.0
7571,6230.0,2016,3,,2034.0,2274.0,
7572,29242.0,2016,3,B,2148.0,12436.0,441.0
7573,22926.0,2016,3,A,2373.0,9624.0,549.0
7574,32873.0,2016,3,B,2235.0,,483.0
7575,36858.0,2016,3,A,1790.0,15832.0,250.0
7576,3771.0,2016,3,C,2543.0,1198.0,607.0
7577,24502.0,2016,3,,2075.0,10319.0,407.0
7578,10801.0,2016,3,A,1412.0,4301.0,72.0
7579,38542.0,2016,3,B,1434.0,16557.0,83.0
7580,24696.0,2016,3,C,2235.0,10400.0,483.0
7581,8002.0,2016,3,,1958.0,3059.0,351.0
7582,26749.0,2016,3,A,2272.0,11325.0,501.0
7583,36800.0,2016,3,B,1784.0,15805.0,247.0
7584,19903.0,2016,3,B,2136.0,8294.0,435.0
7585,31408.0,2016,3,,2427.0,13413.0,
7586,16610.0,2016,3,,2487.0,6826.0,
7587,26640.0,2016,3,C,2383.0,11274.0,554.0
7588,37453.0,2016,3,A,2168.0,,451.0
7589,33091.0,2016,3,A,1281.0,,11.0
7590,14929.0,2016,3,M,1468.0,6100.0,97.0
7591,41446.0,2016,3,,1285.0,17509.0,13.0
7592,40689.0,2016,3,,2040.0,17427.0,390.0
7593,33938.0,2016,3,B,2344.0,14521.0,534.0
7594,26360.0,2016,3,C,1913.0,11151.0,330.0
7595,29750.0,2016,3,A,2375.0,12671.0,550.0
7596,32385.0,2016,3,A,2483.0,13846.0,289.0
7597,40511.0,2016,3,,2227.0,,479.0
7598,20857.0,2016,3,B,1985.0,8692.0,364.0
7599,,2016,3,A,1705.0,,210.0
7600,28480.0,2016,3,,2318.0,,521.0
7601,24009.0,2016,3,B,2457.0,10086.0,589.0
7602,1359.0,2016,3,,2475.0,250.0,
7603,39794.0,2016,3,,1583.0,,154.0
7604,28210.0,2016,3,,2423.0,11989.0,573.0
7605,22936.0,2016,3,,1824.0,,265.0
7606,34840.0,2016,3,B,1490.0,,108.0
7607,31573.0,2016,3,B,1926.0,13487.0,337.0
7608,18704.0,2016,3,B,1560.0,7726.0,143.0
7609,9959.0,2016,3,B,2255.0,,492.0
7610,17802.0,2016,3,A,1334.0,7335.0,34.0
7611,13818.0,2016,3,B,1832.0,,268.0
7612,19156.0,2016,3,,1854.0,7947.0,
7613,36533.0,2016,3,B,1937.0,15693.0,342.0
7614,12156.0,2016,3,A,1879.0,4888.0,287.0
7615,37832.0,2016,3,B,1410.0,16265.0,71.0
7616,40618.0,2016,3,,1701.0,,208.0
7617,14736.0,2016,3,C,1842.0,,273.0
7618,4494.0,2016,3,,2354.0,1521.0,
7619,4062.0,2016,3,,2034.0,1332.0,
7620,39847.0,2016,3,C,2034.0,17096.0,387.0
7621,13039.0,2016,3,A,2188.0,5281.0,460.0
7622,,2016,3,A,1722.0,,219.0
7623,5120.0,2016,3,A,2494.0,1796.0,295.0
7624,40574.0,2016,3,,1828.0,,266.0
7625,24456.0,2016,3,A,1618.0,10298.0,171.0
7626,39249.0,2016,3,A,1671.0,16854.0,195.0
7627,7823.0,2016,3,A,1909.0,2978.0,328.0
7628,18708.0,2016,3,E,2473.0,7728.0,597.0
7629,40788.0,2016,3,,2104.0,,420.0
7630,6842.0,2016,3,,1707.0,2535.0,211.0
7631,25542.0,2016,3,,2518.0,,
7632,5738.0,2016,3,B,1510.0,2064.0,118.0
7633,4379.0,2016,3,A,1943.0,1473.0,345.0
7634,16338.0,2016,3,A,1264.0,6707.0,4.0
7635,6977.0,2016,3,B,2485.0,2603.0,292.0
7636,,2016,3,,1398.0,,65.0
7637,26553.0,2016,3,,1440.0,11242.0,
7638,29769.0,2016,3,C,1784.0,12679.0,247.0
7639,10987.0,2016,3,A,1838.0,4376.0,271.0
7640,8844.0,2016,3,B,1281.0,,11.0
7641,32188.0,2016,3,B,1490.0,13750.0,108.0
7642,12232.0,2016,3,,1675.0,4921.0,
7643,15995.0,2016,3,A,2510.0,6555.0,605.0
7644,12483.0,2016,3,,1901.0,5041.0,324.0
7645,25651.0,2016,3,A,2407.0,10833.0,565.0
7646,20166.0,2016,3,,1301.0,8405.0,
7647,11860.0,2016,3,,1623.0,4759.0,
7648,28477.0,2016,3,,2291.0,,510.0
7649,6325.0,2016,3,A,1887.0,,317.0
7650,3531.0,2016,3,B,2334.0,1107.0,529.0
7651,12767.0,2016,3,,1583.0,5160.0,154.0
7652,21062.0,2016,3,B,1983.0,8791.0,363.0
7653,22158.0,2016,3,B,1879.0,9273.0,287.0
7654,14985.0,2016,3,C,2512.0,6125.0,298.0
7655,17570.0,2016,3,,2276.0,7240.0,503.0
7656,5210.0,2016,3,B,2006.0,,373.0
7657,28873.0,2016,3,B,1871.0,12295.0,284.0
7658,18876.0,2016,3,A,1842.0,7807.0,273.0
7659,11182.0,2016,3,A,1623.0,,173.0
7660,24081.0,2016,3,A,2118.0,10122.0,426.0
7661,,2016,3,A,1907.0,,327.0
7662,37756.0,2016,3,A,1973.0,16224.0,358.0
7663,3165.0,2016,3,,1971.0,941.0,
7664,13984.0,2016,3,A,2373.0,,549.0
7665,2095.0,2016,3,,2529.0,494.0,
7666,40031.0,2016,3,E,1434.0,17176.0,83.0
7667,19190.0,2016,3,,2110.0,,423.0
7668,12620.0,2016,3,A,1518.0,,122.0
7669,5114.0,2016,3,A,2525.0,1793.0,303.0
7670,2708.0,2016,3,B,1915.0,753.0,331.0
7671,27587.0,2016,3,,2553.0,11693.0,
7672,11905.0,2016,3,D,2038.0,4778.0,389.0
7673,19468.0,2016,3,A,1987.0,,365.0
7674,37819.0,2016,3,B,1590.0,16256.0,157.0
7675,28279.0,2016,3,B,2032.0,12014.0,386.0
7676,20587.0,2016,3,A,1844.0,8577.0,274.0
7677,8670.0,2016,3,,1907.0,3338.0,327.0
7678,6452.0,2016,3,B,2352.0,2377.0,538.0
7679,28598.0,2016,3,A,1883.0,,315.0
7680,38103.0,2016,3,,2457.0,,
7681,11727.0,2016,3,C,2539.0,4693.0,606.0
7682,5909.0,2016,3,,1947.0,2134.0,347.0
7683,13914.0,2016,3,A,1994.0,5656.0,368.0
7684,7750.0,2016,3,A,2477.0,2951.0,599.0
7685,2290.0,2016,3,,2362.0,583.0,543.0
7686,25899.0,2016,3,,1432.0,10934.0,82.0
7687,38839.0,2016,3,,2559.0,16694.0,
7688,27999.0,2016,3,B,2038.0,11886.0,389.0
7689,16303.0,2016,3,B,1869.0,6693.0,283.0
7690,23943.0,2016,3,B,2168.0,,451.0
7691,40846.0,2016,3,,2344.0,,534.0
7692,15354.0,2016,3,B,1695.0,6283.0,205.0
7693,23975.0,2016,3,B,1883.0,10070.0,315.0
7694,39853.0,2016,3,A,2020.0,17099.0,380.0
7695,40407.0,2016,3,,1969.0,,356.0
7696,,2016,3,A,2182.0,,458.0
7697,13785.0,2016,3,B,2144.0,5606.0,439.0
7698,19026.0,2016,3,B,1644.0,,183.0
7699,32980.0,2016,3,A,1999.0,14088.0,370.0
7700,23466.0,2016,3,,1432.0,9858.0,82.0
7701,31705.0,2016,3,,1871.0,13552.0,
7702,40487.0,2016,3,,1285.0,17325.0,13.0
7703,17922.0,2016,3,A,2407.0,7394.0,565.0
7704,16547.0,2016,3,,2194.0,6803.0,463.0
7705,25252.0,2016,3,C,1720.0,10660.0,218.0
7706,28940.0,2016,3,,1852.0,12317.0,277.0
7707,7942.0,2016,3,A,2134.0,3030.0,434.0
7708,1970.0,2016,3,A,1618.0,437.0,171.0
7709,40481.0,2016,3,,2394.0,,559.0
7710,4015.0,2016,3,B,1889.0,1310.0,318.0
7711,6288.0,2016,3,A,2235.0,2296.0,483.0
7712,16572.0,2016,3,B,2134.0,6812.0,434.0
7713,4691.0,2016,3,A,1979.0,1606.0,361.0
7714,33566.0,2016,3,B,1755.0,14355.0,233.0
7715,8291.0,2016,3,,1867.0,3180.0,
7716,7471.0,2016,3,B,2164.0,2808.0,449.0
7717,12726.0,2016,3,A,2559.0,5145.0,312.0
7718,4614.0,2016,3,A,2367.0,1574.0,546.0
7719,,2016,3,,1604.0,,164.0
7720,21728.0,2016,3,,2213.0,,472.0
7721,31368.0,2016,3,B,1482.0,13408.0,104.0
7722,2246.0,2016,3,A,2358.0,563.0,541.0
7723,21644.0,2016,3,C,1410.0,,71.0
7724,10751.0,2016,3,A,2502.0,4277.0,603.0
7725,15106.0,2016,3,,2520.0,6182.0,
7726,11610.0,2016,3,A,1846.0,4643.0,275.0
7727,28841.0,2016,3,,1438.0,12280.0,85.0
7728,6698.0,2016,3,,2555.0,2479.0,610.0
7729,28173.0,2016,3,,2545.0,11966.0,310.0
7730,14545.0,2016,3,A,1378.0,5935.0,55.0
7731,4887.0,2016,3,B,2136.0,,435.0
7732,100049.0,2016,3,,2014.0,,377.0
7733,1601.0,2016,3,A,2563.0,77.0,313.0
7734,8401.0,2016,3,A,1382.0,3232.0,57.0
7735,12457.0,2016,3,B,1855.0,5029.0,
7736,39683.0,2016,3,,2362.0,,543.0
7737,26861.0,2016,3,D,2383.0,11372.0,554.0
7738,38354.0,2016,3,A,1796.0,16484.0,253.0
7739,21132.0,2016,3,B,2148.0,8813.0,441.0
7740,20892.0,2016,3,B,1985.0,8712.0,364.0
7741,19977.0,2016,3,,1755.0,8321.0,
7742,23425.0,2016,3,A,2461.0,9843.0,591.0
7743,34226.0,2016,3,B,2079.0,14650.0,409.0
7744,8560.0,2016,3,A,2400.0,,562.0
7745,18351.0,2016,3,A,1364.0,7578.0,49.0
7746,26437.0,2016,3,A,1689.0,11188.0,202.0
7747,40850.0,2016,3,,2543.0,,607.0
7748,34607.0,2016,3,B,2087.0,14812.0,413.0
7749,38025.0,2016,3,B,1755.0,16352.0,233.0
7750,5101.0,2016,3,A,1528.0,1786.0,127.0
7751,21205.0,2016,3,C,2504.0,8850.0,600.0
7752,12436.0,2016,3,D,2504.0,5017.0,600.0
7753,29633.0,2016,3,,1448.0,12616.0,88.0
7754,28557.0,2016,3,A,1546.0,12150.0,136.0
7755,22379.0,2016,3,A,2148.0,9371.0,441.0
7756,30672.0,2016,3,A,2128.0,13093.0,431.0
7757,18088.0,2016,3,,1432.0,7466.0,82.0
7758,37441.0,2016,3,B,2437.0,16082.0,580.0
7759,37721.0,2016,3,A,1498.0,16215.0,112.0
7760,11436.0,2016,3,B,2253.0,4564.0,491.0
7761,31109.0,2016,3,A,2130.0,13300.0,432.0
7762,1428.0,2016,3,B,1814.0,281.0,262.0
7763,10649.0,2016,3,B,2038.0,4237.0,389.0
7764,20044.0,2016,3,B,2235.0,8359.0,483.0
7765,22790.0,2016,3,A,2190.0,9557.0,461.0
7766,3394.0,2016,3,A,1299.0,,19.0
7767,24143.0,2016,3,B,1767.0,10153.0,239.0
7768,37161.0,2016,3,A,2128.0,15958.0,431.0
7769,3415.0,2016,3,A,1434.0,1055.0,83.0
7770,7597.0,2016,3,A,1326.0,2879.0,31.0
7771,28357.0,2016,3,B,1816.0,12051.0,263.0
7772,11978.0,2016,3,A,2465.0,4811.0,593.0
7773,38630.0,2016,3,,2010.0,,375.0
7774,32716.0,2016,3,A,2400.0,13972.0,562.0
7775,20414.0,2016,3,,2251.0,8513.0,490.0
7776,8042.0,2016,3,B,1468.0,3070.0,97.0
7777,36228.0,2016,3,A,1909.0,15555.0,328.0
7778,6809.0,2016,3,A,1264.0,2522.0,4.0
7779,17783.0,2016,3,A,1484.0,7326.0,105.0
7780,7345.0,2016,3,,1382.0,,57.0
7781,27655.0,2016,3,,2362.0,11724.0,543.0
7782,27783.0,2016,3,A,1318.0,11785.0,27.0
7783,7131.0,2016,3,,2413.0,2668.0,568.0
7784,1905.0,2016,3,,2249.0,401.0,489.0
7785,30967.0,2016,3,B,2073.0,,406.0
7786,24861.0,2016,3,,1977.0,10481.0,360.0
7787,22974.0,2016,3,B,2541.0,9640.0,306.0
7788,19364.0,2016,3,C,1784.0,,247.0
7789,7244.0,2016,3,A,1794.0,2715.0,252.0
7790,30211.0,2016,3,A,1816.0,12895.0,263.0
7791,34372.0,2016,3,C,1426.0,14712.0,79.0
7792,25161.0,2016,3,,1911.0,10619.0,329.0
7793,16451.0,2016,3,B,2461.0,6763.0,591.0
7794,10490.0,2016,3,A,1875.0,,286.0
7795,10895.0,2016,3,C,1913.0,4332.0,330.0
7796,9120.0,2016,3,B,2496.0,3534.0,602.0
7797,33257.0,2016,3,A,2344.0,,534.0
7798,32232.0,2016,3,A,2569.0,13773.0,613.0
7799,3203.0,2016,3,B,1695.0,965.0,205.0
7800,39760.0,2016,3,,2318.0,,521.0
7801,16247.0,2016,3,A,2142.0,6670.0,438.0
7802,3911.0,2016,3,A,2485.0,,292.0
7803,3052.0,2016,3,C,2504.0,896.0,600.0
7804,10760.0,2016,3,B,1671.0,4282.0,195.0
7805,18620.0,2016,3,,2518.0,7693.0,
7806,8538.0,2016,3,B,2496.0,3285.0,602.0
7807,32681.0,2016,3,,2409.0,13960.0,
7808,26845.0,2016,3,A,1392.0,11364.0,62.0
7809,36707.0,2016,3,A,1840.0,15766.0,272.0
7810,35762.0,2016,3,A,2108.0,15332.0,422.0
7811,29091.0,2016,3,C,1663.0,12375.0,192.0
7812,14403.0,2016,3,A,2328.0,5877.0,526.0
7813,,2016,3,,2070.0,,404.0
7814,36357.0,2016,3,B,1926.0,15618.0,337.0
7815,25807.0,2016,3,,1620.0,10895.0,
7816,8446.0,2016,3,A,1691.0,,203.0
7817,19638.0,2016,3,A,2563.0,8171.0,313.0
7818,9533.0,2016,3,B,1410.0,3727.0,71.0
7819,22865.0,2016,3,B,1264.0,9592.0,4.0
7820,4010.0,2016,3,A,1671.0,1308.0,195.0
7821,19750.0,2016,3,A,2308.0,8229.0,517.0
7822,22461.0,2016,3,A,1675.0,9407.0,197.0
7823,16112.0,2016,3,A,2142.0,6615.0,438.0
7824,10661.0,2016,3,C,1720.0,4241.0,218.0
7825,25063.0,2016,3,F,2034.0,10571.0,387.0
7826,18315.0,2016,3,A,1354.0,7563.0,44.0
7827,,2016,3,A,2555.0,,610.0
7828,16844.0,2016,3,A,1354.0,6930.0,44.0
7829,26802.0,2016,3,B,1410.0,11343.0,71.0
7830,8415.0,2016,3,A,2336.0,3240.0,530.0
7831,28738.0,2016,3,B,2541.0,12232.0,306.0
7832,23371.0,2016,3,B,2231.0,9822.0,481.0
7833,28255.0,2016,3,,1287.0,12004.0,
7834,39342.0,2016,3,A,1800.0,16901.0,255.0
7835,8338.0,2016,3,,2249.0,3203.0,489.0
7836,40143.0,2016,3,A,2112.0,17231.0,424.0
7837,14441.0,2016,3,C,1842.0,5894.0,273.0
7838,14440.0,2016,3,B,1305.0,5893.0,22.0
7839,8908.0,2016,3,A,2400.0,3434.0,562.0
7840,29032.0,2016,3,,1895.0,,321.0
7841,30667.0,2016,3,A,2073.0,13090.0,406.0
7842,8257.0,2016,3,A,1398.0,3169.0,65.0
7843,34685.0,2016,3,,1432.0,14842.0,82.0
7844,26994.0,2016,3,C,2200.0,11433.0,466.0
7845,32602.0,2016,3,B,2350.0,13928.0,537.0
7846,12010.0,2016,3,A,1454.0,4824.0,91.0
7847,35420.0,2016,3,,1895.0,15171.0,321.0
7848,13086.0,2016,3,A,2358.0,5302.0,541.0
7849,20007.0,2016,3,B,1530.0,8340.0,128.0
7850,9990.0,2016,3,C,2225.0,3928.0,478.0
7851,8549.0,2016,3,A,1891.0,3289.0,319.0
7852,35188.0,2016,3,,2284.0,15067.0,507.0
7853,33900.0,2016,3,,1540.0,,133.0
7854,38895.0,2016,3,,2194.0,16713.0,463.0
7855,2119.0,2016,3,,1472.0,505.0,99.0
7856,37755.0,2016,3,B,1887.0,,317.0
7857,28485.0,2016,3,C,2504.0,12113.0,600.0
7858,38062.0,2016,3,C,1414.0,16367.0,73.0
7859,31256.0,2016,3,A,1520.0,13361.0,123.0
7860,7504.0,2016,3,A,2055.0,2825.0,396.0
7861,4988.0,2016,3,,1705.0,,210.0
7862,26088.0,2016,3,A,1406.0,11017.0,69.0
7863,1368.0,2016,3,B,1897.0,,322.0
7864,28290.0,2016,3,B,2198.0,12019.0,465.0
7865,14857.0,2016,3,B,1354.0,6059.0,44.0
7866,37410.0,2016,3,,1420.0,16068.0,
7867,23871.0,2016,3,,2034.0,10026.0,
7868,11389.0,2016,3,,1857.0,4542.0,278.0
7869,11845.0,2016,3,,2555.0,,610.0
7870,31002.0,2016,3,,2553.0,13248.0,
7871,21449.0,2016,3,B,2504.0,8950.0,600.0
7872,39170.0,2016,3,A,1283.0,16819.0,12.0
7873,22922.0,2016,3,B,1410.0,9621.0,71.0
7874,20063.0,2016,3,A,2045.0,8367.0,392.0
7875,7214.0,2016,3,A,1378.0,2702.0,55.0
7876,36068.0,2016,3,B,2533.0,15477.0,309.0
7877,26832.0,2016,3,B,1416.0,11354.0,74.0
7878,18893.0,2016,3,A,2101.0,7816.0,419.0
7879,21401.0,2016,3,A,1703.0,8931.0,209.0
7880,31436.0,2016,3,C,2038.0,13424.0,389.0
7881,19012.0,2016,3,,1316.0,7880.0,26.0
7882,29391.0,2016,3,B,1476.0,12513.0,101.0
7883,4659.0,2016,3,,2553.0,1591.0,
7884,22729.0,2016,3,C,1784.0,9532.0,247.0
7885,22962.0,2016,3,B,2375.0,9636.0,550.0
7886,31891.0,2016,3,B,2504.0,13628.0,600.0
7887,9872.0,2016,3,A,1608.0,3871.0,166.0
7888,,2016,3,,2221.0,,476.0
7889,25118.0,2016,3,A,1928.0,10598.0,338.0
7890,7508.0,2016,3,D,2473.0,2827.0,597.0
7891,13828.0,2016,3,B,1354.0,,44.0
7892,18627.0,2016,3,B,1368.0,7695.0,51.0
7893,33758.0,2016,3,A,2421.0,14443.0,572.0
7894,7788.0,2016,3,A,1629.0,2962.0,175.0
7895,1958.0,2016,3,A,1846.0,431.0,275.0
7896,24270.0,2016,3,,1909.0,10212.0,
7897,33274.0,2016,3,A,1534.0,14223.0,130.0
7898,5492.0,2016,3,A,2130.0,1960.0,432.0
7899,20367.0,2016,3,B,1486.0,8488.0,106.0
7900,23604.0,2016,3,A,1291.0,9916.0,
7901,29774.0,2016,3,A,2381.0,12682.0,553.0
7902,2540.0,2016,3,A,1295.0,683.0,17.0
7903,22213.0,2016,3,,2229.0,9295.0,
7904,32902.0,2016,3,B,2487.0,14053.0,293.0
7905,32984.0,2016,3,B,1780.0,14090.0,245.0
7906,2097.0,2016,3,A,1438.0,495.0,85.0
7907,33245.0,2016,3,B,1297.0,14208.0,18.0
7908,29898.0,2016,3,B,1751.0,12751.0,231.0
7909,10065.0,2016,3,,1981.0,,362.0
7910,35013.0,2016,3,A,2064.0,14993.0,401.0
7911,11699.0,2016,3,B,1879.0,4680.0,287.0
7912,38221.0,2016,3,B,2512.0,16432.0,298.0
7913,7731.0,2016,3,B,2205.0,2939.0,469.0
7914,17164.0,2016,3,P,1260.0,7063.0,2.0
